reviewer_id,review_position,review_uid,row_uid,case_uid,seed,method,part_size,footprint_change
reviewer_1,27,item_1434b14c1a7b,endpoint_projection_n3::synth_0038::seed_000,synth_0038,0,endpoint_projection_n3,large,expansion
reviewer_1,28,item_6e938f90cca1,residual_rk2::synth_0010::seed_000,synth_0010,0,residual_rk2,medium,comparable
reviewer_1,29,item_0507bb4911e2,endpoint_projection_n3::synth_0028::seed_000,synth_0028,0,endpoint_projection_n3,small,comparable
reviewer_1,30,item_b81124d06a66,endpoint_projection_n3::synth_0048::seed_000,synth_0048,0,endpoint_projection_n3,large,comparable
reviewer_1,31,item_94999319bbfe,endpoint_projection::synth_0026::seed_000,synth_0026,0,endpoint_projection,small,expansion
reviewer_1,32,item_5b68ff905a00,endpoint_projection::synth_0056::seed_000,synth_0056,0,endpoint_projection,medium,comparable
reviewer_1,33,item_e57a4ffd3b2e,endpoint_projection::synth_0030::seed_000,synth_0030,0,endpoint_projection,small,contraction
reviewer_1,34,item_f890939f9036,endpoint_projection::synth_0022::seed_000,synth_0022,0,endpoint_projection,medium,comparable
reviewer_1,35,item_4f9d7ee646cd,endpoint_projection_n3::synth_0007::seed_000,synth_0007,0,endpoint_projection_n3,medium,comparable
reviewer_1,36,item_2a0ea12c275d,endpoint_projection::synth_0003::seed_000,synth_0003,0,endpoint_projection,large,comparable
reviewer_1,37,item_1a8758759590,endpoint_projection::synth_0058::seed_000,synth_0058,0,endpoint_projection,medium,comparable
reviewer_1,38,item_791f6819ffaf,residual_rk2::synth_0015::seed_000,synth_0015,0,residual_rk2,large,comparable
reviewer_1,39,item_4abb4abb054f,original_fys_tdm::synth_0046::seed_000,synth_0046,0,original_fys_tdm,large,comparable
reviewer_1,40,item_764387116964,residual_rk2::synth_0034::seed_000,synth_0034,0,residual_rk2,small,expansion
reviewer_1,41,item_0b7cb300b772,endpoint_projection_n3::synth_0039::seed_000,synth_0039,0,endpoint_projection_n3,small,expansion
reviewer_1,42,item_6e2bbd7dc8f3,residual_rk2::synth_0059::seed_000,synth_0059,0,residual_rk2,medium,comparable
reviewer_1,43,item_d035694e9cf2,residual_rk2::synth_0000::seed_000,synth_0000,0,residual_rk2,small,comparable
reviewer_1,44,item_cb5912cbc93a,original_fys_tdm::synth_0008::seed_000,synth_0008,0,original_fys_tdm,small,comparable
reviewer_1,45,item_306df98db32f,original_fys_tdm::synth_0039::seed_000,synth_0039,0,original_fys_tdm,small,expansion
reviewer_1,46,item_6305ae4abb18,endpoint_projection_n3::synth_0013::seed_000,synth_0013,0,endpoint_projection_n3,small,comparable
reviewer_1,47,item_615bdbf0b2b3,endpoint_projection_n3::synth_0034::seed_000,synth_0034,0,endpoint_projection_n3,small,expansion
reviewer_1,48,item_f339d0098f5b,endpoint_projection_n3::synth_0020::seed_000,synth_0020,0,endpoint_projection_n3,large,comparable
reviewer_1,49,item_f50733ad04ec,endpoint_projection_n3::synth_0029::seed_000,synth_0029,0,endpoint_projection_n3,small,expansion
reviewer_1,50,item_1d33ecc7809f,original_fys_tdm::synth_0022::seed_000,synth_0022,0,original_fys_tdm,medium,comparable
reviewer_1,51,item_7d2c9c1177d0,endpoint_projection::synth_0039::seed_000,synth_0039,0,endpoint_projection,small,expansion
reviewer_1,52,item_6108d76de9eb,endpoint_projection_n3::synth_0031::seed_000,synth_0031,0,endpoint_projection_n3,medium,expansion
reviewer_1,53,item_c08f544037a0,residual_rk2::synth_0035::seed_000,synth_0035,0,residual_rk2,small,expansion
reviewer_1,54,item_9f89e84b6416,endpoint_projection_n3::synth_0026::seed_000,synth_0026,0,endpoint_projection_n3,small,expansion
reviewer_1,55,item_c65bb88c4b5c,original_fys_tdm::synth_0017::seed_000,synth_0017,0,original_fys_tdm,large,comparable
reviewer_1,56,item_6691251ab3c0,endpoint_projection_n3::synth_0011::seed_000,synth_0011,0,endpoint_projection_n3,small,comparable
reviewer_1,57,item_97ee39f54aa5,endpoint_projection_n3::synth_0049::seed_000,synth_0049,0,endpoint_projection_n3,large,comparable
reviewer_1,58,item_df6ac085116d,original_fys_tdm::synth_0014::seed_000,synth_0014,0,original_fys_tdm,medium,comparable
reviewer_1,59,item_d5875b11a49a,original_fys_tdm::synth_0050::seed_000,synth_0050,0,original_fys_tdm,small,comparable
reviewer_1,60,item_637e733dfa31,residual_rk2::synth_0022::seed_000,synth_0022,0,residual_rk2,medium,comparable
reviewer_1,61,item_c913b5033789,endpoint_projection::synth_0010::seed_000,synth_0010,0,endpoint_projection,medium,comparable
reviewer_1,62,item_9cd270e31611,residual_rk2::synth_0046::seed_000,synth_0046,0,residual_rk2,large,comparable
reviewer_1,63,item_b8ca2454927b,endpoint_projection::synth_0016::seed_000,synth_0016,0,endpoint_projection,large,comparable
reviewer_1,64,item_2e42569b69d1,endpoint_projection_n3::synth_0030::seed_000,synth_0030,0,endpoint_projection_n3,small,contraction
reviewer_1,65,item_5a7a517e13a8,residual_rk2::synth_0037::seed_000,synth_0037,0,residual_rk2,small,expansion
reviewer_1,66,item_9ad1a3d89bb7,original_fys_tdm::synth_0056::seed_000,synth_0056,0,original_fys_tdm,medium,comparable
reviewer_1,67,item_f5f295cf1cee,endpoint_projection::synth_0052::seed_000,synth_0052,0,endpoint_projection,medium,comparable
reviewer_1,68,item_9b2e3ab6398a,residual_rk2::synth_0024::seed_000,synth_0024,0,residual_rk2,large,expansion
reviewer_1,69,item_d82f53aed0ed,endpoint_projection_n3::synth_0021::seed_000,synth_0021,0,endpoint_projection_n3,large,comparable
reviewer_1,70,item_9ccd1a0d5ab4,endpoint_projection::synth_0051::seed_000,synth_0051,0,endpoint_projection,small,comparable
reviewer_1,71,item_633d0e8fea64,endpoint_projection_n3::synth_0052::seed_000,synth_0052,0,endpoint_projection_n3,medium,comparable
reviewer_1,72,item_575d4ed6c054,endpoint_projection_n3::synth_0057::seed_000,synth_0057,0,endpoint_projection_n3,large,comparable
reviewer_1,73,item_4749298fa6a0,original_fys_tdm::synth_0018::seed_000,synth_0018,0,original_fys_tdm,medium,comparable
reviewer_1,74,item_39f3d8af4f2c,endpoint_projection::synth_0036::seed_000,synth_0036,0,endpoint_projection,medium,comparable
reviewer_1,75,item_2c7f56b0d3d3,endpoint_projection_n3::synth_0040::seed_000,synth_0040,0,endpoint_projection_n3,small,comparable
reviewer_1,76,item_53e2f3e42759,endpoint_projection::synth_0048::seed_000,synth_0048,0,endpoint_projection,large,comparable
reviewer_1,77,item_7503a2ae9742,residual_rk2::synth_0058::seed_000,synth_0058,0,residual_rk2,medium,comparable
reviewer_1,78,item_e6892a67ae4b,endpoint_projection_n3::synth_0055::seed_000,synth_0055,0,endpoint_projection_n3,large,comparable
reviewer_1,79,item_963b7af3e063,residual_rk2::synth_0014::seed_000,synth_0014,0,residual_rk2,medium,comparable
reviewer_1,80,item_f690807eae27,residual_rk2::synth_0049::seed_000,synth_0049,0,residual_rk2,large,comparable
reviewer_1,81,item_42bc49022224,endpoint_projection::synth_0023::seed_000,synth_0023,0,endpoint_projection,small,comparable
reviewer_1,82,item_5da91540b93e,endpoint_projection::synth_0019::seed_000,synth_0019,0,endpoint_projection,medium,comparable
reviewer_1,83,item_e47b1cf709ee,endpoint_projection::synth_0040::seed_000,synth_0040,0,endpoint_projection,small,comparable
reviewer_1,84,item_4f474d95bbcc,endpoint_projection::synth_0031::seed_000,synth_0031,0,endpoint_projection,medium,expansion
reviewer_1,85,item_9a74a038f109,residual_rk2::synth_0028::seed_000,synth_0028,0,residual_rk2,small,comparable
reviewer_1,86,item_5cf8361b4785,original_fys_tdm::synth_0027::seed_000,synth_0027,0,original_fys_tdm,large,comparable
reviewer_1,87,item_9350cbac77b6,endpoint_projection::synth_0033::seed_000,synth_0033,0,endpoint_projection,medium,comparable
reviewer_1,88,item_4ac928e0843e,endpoint_projection::synth_0024::seed_000,synth_0024,0,endpoint_projection,large,expansion
reviewer_1,89,item_246c4ea73806,endpoint_projection_n3::synth_0047::seed_000,synth_0047,0,endpoint_projection_n3,large,comparable
reviewer_1,90,item_f55bf89d3f65,original_fys_tdm::synth_0029::seed_000,synth_0029,0,original_fys_tdm,small,expansion
reviewer_1,91,item_6105f2f63090,original_fys_tdm::synth_0049::seed_000,synth_0049,0,original_fys_tdm,large,comparable
reviewer_1,92,item_ddd6b6d6e003,residual_rk2::synth_0054::seed_000,synth_0054,0,residual_rk2,small,comparable
reviewer_1,93,item_72e8dd406bfe,endpoint_projection::synth_0009::seed_000,synth_0009,0,endpoint_projection,large,comparable
reviewer_1,94,item_a645d6b4738f,residual_rk2::synth_0038::seed_000,synth_0038,0,residual_rk2,large,expansion
reviewer_1,95,item_2ecdedd8a2b2,original_fys_tdm::synth_0016::seed_000,synth_0016,0,original_fys_tdm,large,comparable
reviewer_1,96,item_bbbe7c9b7d89,residual_rk2::synth_0051::seed_000,synth_0051,0,residual_rk2,small,comparable
reviewer_1,97,item_6f902e52583d,endpoint_projection_n3::synth_0050::seed_000,synth_0050,0,endpoint_projection_n3,small,comparable
reviewer_1,98,item_34f55c7b5d53,original_fys_tdm::synth_0012::seed_000,synth_0012,0,original_fys_tdm,large,comparable
reviewer_1,99,item_b68920787fc3,endpoint_projection_n3::synth_0045::seed_000,synth_0045,0,endpoint_projection_n3,medium,expansion
reviewer_1,100,item_374c0638f607,endpoint_projection_n3::synth_0046::seed_000,synth_0046,0,endpoint_projection_n3,large,comparable
reviewer_1,101,item_f94b7c6ee648,endpoint_projection::synth_0017::seed_000,synth_0017,0,endpoint_projection,large,comparable
reviewer_1,102,item_0f3f0aac23a7,endpoint_projection_n3::synth_0025::seed_000,synth_0025,0,endpoint_projection_n3,medium,comparable
reviewer_1,103,item_d8b174399726,endpoint_projection::synth_0049::seed_000,synth_0049,0,endpoint_projection,large,comparable
reviewer_1,104,item_c8a9a39fcbbf,residual_rk2::synth_0027::seed_000,synth_0027,0,residual_rk2,large,comparable
reviewer_1,105,item_1c5f4c058820,residual_rk2::synth_0018::seed_000,synth_0018,0,residual_rk2,medium,comparable
reviewer_1,106,item_044c73c7a5a9,residual_rk2::synth_0021::seed_000,synth_0021,0,residual_rk2,large,comparable
reviewer_1,107,item_6ef746f8abb3,residual_rk2::synth_0033::seed_000,synth_0033,0,residual_rk2,medium,comparable
reviewer_1,108,item_817414eeefbf,original_fys_tdm::synth_0037::seed_000,synth_0037,0,original_fys_tdm,small,expansion
reviewer_1,109,item_dd5bd55e9879,residual_rk2::synth_0029::seed_000,synth_0029,0,residual_rk2,small,expansion
reviewer_1,110,item_abd574d13f2c,endpoint_projection::synth_0007::seed_000,synth_0007,0,endpoint_projection,medium,comparable
reviewer_1,111,item_d971755ae98a,endpoint_projection::synth_0008::seed_000,synth_0008,0,endpoint_projection,small,comparable
reviewer_1,112,item_5f271d7f53f5,residual_rk2::synth_0057::seed_000,synth_0057,0,residual_rk2,large,comparable
reviewer_1,113,item_443a1e9f9cc2,original_fys_tdm::synth_0033::seed_000,synth_0033,0,original_fys_tdm,medium,comparable
reviewer_1,114,item_5bd02d2e082c,endpoint_projection_n3::synth_0023::seed_000,synth_0023,0,endpoint_projection_n3,small,comparable
reviewer_1,115,item_bd247168ea67,endpoint_projection::synth_0037::seed_000,synth_0037,0,endpoint_projection,small,expansion
reviewer_1,116,item_8b926735cd2e,original_fys_tdm::synth_0024::seed_000,synth_0024,0,original_fys_tdm,large,expansion
reviewer_1,117,item_a4d79d804cf0,endpoint_projection::synth_0034::seed_000,synth_0034,0,endpoint_projection,small,expansion
reviewer_1,118,item_ebd5831a36eb,original_fys_tdm::synth_0026::seed_000,synth_0026,0,original_fys_tdm,small,expansion
reviewer_1,119,item_512cc3f70356,original_fys_tdm::synth_0043::seed_000,synth_0043,0,original_fys_tdm,small,expansion
reviewer_1,120,item_e2804e7e0755,residual_rk2::synth_0048::seed_000,synth_0048,0,residual_rk2,large,comparable
reviewer_1,121,item_0d3e5a687975,endpoint_projection::synth_0002::seed_000,synth_0002,0,endpoint_projection,large,comparable
reviewer_1,122,item_1b7c48946ceb,endpoint_projection::synth_0035::seed_000,synth_0035,0,endpoint_projection,small,expansion
reviewer_1,123,item_aa06407f3fba,original_fys_tdm::synth_0042::seed_000,synth_0042,0,original_fys_tdm,medium,comparable
reviewer_1,124,item_311676f47900,endpoint_projection::synth_0005::seed_000,synth_0005,0,endpoint_projection,medium,comparable
reviewer_1,125,item_2d2b9967f0c3,endpoint_projection_n3::synth_0008::seed_000,synth_0008,0,endpoint_projection_n3,small,comparable
reviewer_1,126,item_1b26b54e3a25,original_fys_tdm::synth_0023::seed_000,synth_0023,0,original_fys_tdm,small,comparable
reviewer_1,127,item_260b486b1173,original_fys_tdm::synth_0036::seed_000,synth_0036,0,original_fys_tdm,medium,comparable
reviewer_1,128,item_66ea3e8f3541,original_fys_tdm::synth_0015::seed_000,synth_0015,0,original_fys_tdm,large,comparable
reviewer_1,129,item_1d4f5c040ae2,residual_rk2::synth_0016::seed_000,synth_0016,0,residual_rk2,large,comparable
reviewer_1,130,item_8f3958f5f1a3,endpoint_projection_n3::synth_0041::seed_000,synth_0041,0,endpoint_projection_n3,medium,expansion
reviewer_1,131,item_0ef5e7daa5ce,original_fys_tdm::synth_0000::seed_000,synth_0000,0,original_fys_tdm,small,comparable
reviewer_1,132,item_356c71dc423f,residual_rk2::synth_0045::seed_000,synth_0045,0,residual_rk2,medium,expansion
reviewer_1,133,item_efa76caa8b62,original_fys_tdm::synth_0038::seed_000,synth_0038,0,original_fys_tdm,large,expansion
reviewer_1,134,item_1acde51598fc,endpoint_projection::synth_0038::seed_000,synth_0038,0,endpoint_projection,large,expansion
reviewer_1,135,item_a42b55145c05,residual_rk2::synth_0008::seed_000,synth_0008,0,residual_rk2,small,comparable
reviewer_1,136,item_32495662d968,endpoint_projection_n3::synth_0051::seed_000,synth_0051,0,endpoint_projection_n3,small,comparable
reviewer_1,137,item_596fed47dcae,endpoint_projection_n3::synth_0024::seed_000,synth_0024,0,endpoint_projection_n3,large,expansion
reviewer_1,138,item_26de40918014,residual_rk2::synth_0030::seed_000,synth_0030,0,residual_rk2,small,contraction
reviewer_1,139,item_dfe9a5c9c2f5,endpoint_projection::synth_0012::seed_000,synth_0012,0,endpoint_projection,large,comparable
reviewer_1,140,item_7863a98c6d2a,original_fys_tdm::synth_0048::seed_000,synth_0048,0,original_fys_tdm,large,comparable
reviewer_1,141,item_040a4e9fcebc,endpoint_projection_n3::synth_0009::seed_000,synth_0009,0,endpoint_projection_n3,large,comparable
reviewer_1,142,item_0b4ab1617865,endpoint_projection_n3::synth_0004::seed_000,synth_0004,0,endpoint_projection_n3,medium,comparable
reviewer_1,143,item_b575d3a0ee32,original_fys_tdm::synth_0040::seed_000,synth_0040,0,original_fys_tdm,small,comparable
reviewer_1,144,item_d595b85b286a,endpoint_projection_n3::synth_0053::seed_000,synth_0053,0,endpoint_projection_n3,large,comparable
reviewer_1,145,item_4bce9e6571c5,endpoint_projection::synth_0004::seed_000,synth_0004,0,endpoint_projection,medium,comparable
reviewer_1,146,item_36310c56c848,original_fys_tdm::synth_0047::seed_000,synth_0047,0,original_fys_tdm,large,comparable
reviewer_1,147,item_e9fab65d800d,endpoint_projection::synth_0006::seed_000,synth_0006,0,endpoint_projection,small,comparable
reviewer_1,148,item_68fb346002ec,endpoint_projection::synth_0025::seed_000,synth_0025,0,endpoint_projection,medium,comparable
reviewer_1,149,item_c1ceb02f9717,original_fys_tdm::synth_0028::seed_000,synth_0028,0,original_fys_tdm,small,comparable
reviewer_1,150,item_3b35fb6bdc01,endpoint_projection_n3::synth_0035::seed_000,synth_0035,0,endpoint_projection_n3,small,expansion
reviewer_1,151,item_6e10a00f99c1,endpoint_projection_n3::synth_0022::seed_000,synth_0022,0,endpoint_projection_n3,medium,comparable
reviewer_1,152,item_dfd6c6b4013f,original_fys_tdm::synth_0059::seed_000,synth_0059,0,original_fys_tdm,medium,comparable
reviewer_1,153,item_4d9ceb007b05,residual_rk2::synth_0013::seed_000,synth_0013,0,residual_rk2,small,comparable
reviewer_1,154,item_eeb1c394597c,endpoint_projection_n3::synth_0042::seed_000,synth_0042,0,endpoint_projection_n3,medium,comparable
reviewer_1,155,item_849aa7818bfe,residual_rk2::synth_0040::seed_000,synth_0040,0,residual_rk2,small,comparable
reviewer_1,156,item_917e3d7f61d4,residual_rk2::synth_0044::seed_000,synth_0044,0,residual_rk2,large,comparable
reviewer_1,157,item_da9b5a434f1b,endpoint_projection::synth_0020::seed_000,synth_0020,0,endpoint_projection,large,comparable
reviewer_1,158,item_1a02cecb7eef,endpoint_projection::synth_0059::seed_000,synth_0059,0,endpoint_projection,medium,comparable
reviewer_1,159,item_3826c80e35a7,endpoint_projection_n3::synth_0017::seed_000,synth_0017,0,endpoint_projection_n3,large,comparable
reviewer_1,160,item_7291a0715c0d,endpoint_projection::synth_0018::seed_000,synth_0018,0,endpoint_projection,medium,comparable
reviewer_1,161,item_d45b707791d6,residual_rk2::synth_0043::seed_000,synth_0043,0,residual_rk2,small,expansion
reviewer_1,162,item_d169bfbb021e,residual_rk2::synth_0012::seed_000,synth_0012,0,residual_rk2,large,comparable
reviewer_1,163,item_17e52e31a709,residual_rk2::synth_0004::seed_000,synth_0004,0,residual_rk2,medium,comparable
reviewer_1,164,item_313ee1bc0b0d,residual_rk2::synth_0031::seed_000,synth_0031,0,residual_rk2,medium,expansion
reviewer_1,165,item_337726080e36,endpoint_projection_n3::synth_0056::seed_000,synth_0056,0,endpoint_projection_n3,medium,comparable
reviewer_1,166,item_5470afa47dcf,residual_rk2::synth_0053::seed_000,synth_0053,0,residual_rk2,large,comparable
reviewer_1,167,item_dcec351f3dfa,original_fys_tdm::synth_0057::seed_000,synth_0057,0,original_fys_tdm,large,comparable
reviewer_1,168,item_e53263b171e7,original_fys_tdm::synth_0053::seed_000,synth_0053,0,original_fys_tdm,large,comparable
reviewer_1,169,item_2aaec9403c2c,original_fys_tdm::synth_0021::seed_000,synth_0021,0,original_fys_tdm,large,comparable
reviewer_1,170,item_1b9b6f5a747f,residual_rk2::synth_0007::seed_000,synth_0007,0,residual_rk2,medium,comparable
reviewer_1,171,item_5774a2a8654a,residual_rk2::synth_0050::seed_000,synth_0050,0,residual_rk2,small,comparable
reviewer_1,172,item_b0dc0840b55a,original_fys_tdm::synth_0003::seed_000,synth_0003,0,original_fys_tdm,large,comparable
reviewer_1,173,item_83cf11f2d35d,endpoint_projection_n3::synth_0032::seed_000,synth_0032,0,endpoint_projection_n3,small,expansion
reviewer_1,174,item_fac843740217,residual_rk2::synth_0032::seed_000,synth_0032,0,residual_rk2,small,expansion
reviewer_1,175,item_efd85cf7838b,residual_rk2::synth_0056::seed_000,synth_0056,0,residual_rk2,medium,comparable
reviewer_1,176,item_39e8c93f6331,endpoint_projection::synth_0000::seed_000,synth_0000,0,endpoint_projection,small,comparable
reviewer_1,177,item_ef737dfed4f3,original_fys_tdm::synth_0058::seed_000,synth_0058,0,original_fys_tdm,medium,comparable
reviewer_1,178,item_4ae74c49d573,original_fys_tdm::synth_0001::seed_000,synth_0001,0,original_fys_tdm,medium,comparable
reviewer_1,179,item_fa4daf3055ce,original_fys_tdm::synth_0006::seed_000,synth_0006,0,original_fys_tdm,small,comparable
reviewer_1,180,item_4743b55ad49f,residual_rk2::synth_0009::seed_000,synth_0009,0,residual_rk2,large,comparable
reviewer_1,181,item_790a1acb9ea8,endpoint_projection::synth_0001::seed_000,synth_0001,0,endpoint_projection,medium,comparable
reviewer_1,182,item_81b2369ba9bf,endpoint_projection::synth_0043::seed_000,synth_0043,0,endpoint_projection,small,expansion
reviewer_1,183,item_77fa10d8709f,endpoint_projection_n3::synth_0027::seed_000,synth_0027,0,endpoint_projection_n3,large,comparable
reviewer_1,184,item_372c9cb8b411,endpoint_projection_n3::synth_0015::seed_000,synth_0015,0,endpoint_projection_n3,large,comparable
reviewer_1,185,item_f174a4e57ab4,endpoint_projection::synth_0047::seed_000,synth_0047,0,endpoint_projection,large,comparable
reviewer_1,186,item_76bc91d76544,original_fys_tdm::synth_0051::seed_000,synth_0051,0,original_fys_tdm,small,comparable
reviewer_1,187,item_8c414a38f756,endpoint_projection_n3::synth_0014::seed_000,synth_0014,0,endpoint_projection_n3,medium,comparable
reviewer_1,188,item_845e60e3c29f,residual_rk2::synth_0011::seed_000,synth_0011,0,residual_rk2,small,comparable
reviewer_1,189,item_07e8b1149447,residual_rk2::synth_0026::seed_000,synth_0026,0,residual_rk2,small,expansion
reviewer_1,190,item_eab60aa24c24,original_fys_tdm::synth_0055::seed_000,synth_0055,0,original_fys_tdm,large,comparable
reviewer_1,191,item_af10c2d3bda4,endpoint_projection::synth_0050::seed_000,synth_0050,0,endpoint_projection,small,comparable
reviewer_1,192,item_ae9ee94e4074,residual_rk2::synth_0003::seed_000,synth_0003,0,residual_rk2,large,comparable
reviewer_1,193,item_652b592971e8,residual_rk2::synth_0006::seed_000,synth_0006,0,residual_rk2,small,comparable
reviewer_1,194,item_9c95402a370f,endpoint_projection_n3::synth_0043::seed_000,synth_0043,0,endpoint_projection_n3,small,expansion
reviewer_1,195,item_06dd92639a97,endpoint_projection_n3::synth_0006::seed_000,synth_0006,0,endpoint_projection_n3,small,comparable
reviewer_1,196,item_f38d84712d07,original_fys_tdm::synth_0011::seed_000,synth_0011,0,original_fys_tdm,small,comparable
reviewer_1,197,item_00338c58d237,residual_rk2::synth_0042::seed_000,synth_0042,0,residual_rk2,medium,comparable
reviewer_1,198,item_b744458df96f,original_fys_tdm::synth_0007::seed_000,synth_0007,0,original_fys_tdm,medium,comparable
reviewer_1,199,item_ce70d355580b,original_fys_tdm::synth_0041::seed_000,synth_0041,0,original_fys_tdm,medium,expansion
reviewer_1,200,item_4143fe5d9b03,endpoint_projection::synth_0029::seed_000,synth_0029,0,endpoint_projection,small,expansion
reviewer_1,201,item_e2c281af50c0,residual_rk2::synth_0017::seed_000,synth_0017,0,residual_rk2,large,comparable
reviewer_1,202,item_b3f8488a7566,residual_rk2::synth_0002::seed_000,synth_0002,0,residual_rk2,large,comparable
reviewer_1,203,item_c6865c984d9c,endpoint_projection::synth_0057::seed_000,synth_0057,0,endpoint_projection,large,comparable
reviewer_1,204,item_f2c578301c65,original_fys_tdm::synth_0054::seed_000,synth_0054,0,original_fys_tdm,small,comparable
reviewer_1,205,item_5092e5d222b3,original_fys_tdm::synth_0032::seed_000,synth_0032,0,original_fys_tdm,small,expansion
reviewer_1,206,item_64fb149da327,endpoint_projection_n3::synth_0016::seed_000,synth_0016,0,endpoint_projection_n3,large,comparable
reviewer_1,207,item_9e2d7f105432,endpoint_projection_n3::synth_0000::seed_000,synth_0000,0,endpoint_projection_n3,small,comparable
reviewer_1,208,item_67914ff473b9,endpoint_projection::synth_0044::seed_000,synth_0044,0,endpoint_projection,large,comparable
reviewer_1,209,item_a66c6544540f,residual_rk2::synth_0020::seed_000,synth_0020,0,residual_rk2,large,comparable
reviewer_1,210,item_19a682c6f853,residual_rk2::synth_0019::seed_000,synth_0019,0,residual_rk2,medium,comparable
reviewer_1,211,item_3726ac4ce45c,original_fys_tdm::synth_0044::seed_000,synth_0044,0,original_fys_tdm,large,comparable
reviewer_1,212,item_09ded2ca216b,endpoint_projection::synth_0054::seed_000,synth_0054,0,endpoint_projection,small,comparable
reviewer_1,213,item_4121d8cda5e7,residual_rk2::synth_0036::seed_000,synth_0036,0,residual_rk2,medium,comparable
reviewer_1,214,item_fad93a67e0a9,endpoint_projection::synth_0046::seed_000,synth_0046,0,endpoint_projection,large,comparable
reviewer_1,215,item_75a9bf6d44a4,original_fys_tdm::synth_0025::seed_000,synth_0025,0,original_fys_tdm,medium,comparable
reviewer_1,216,item_ff698f5e3aed,endpoint_projection::synth_0053::seed_000,synth_0053,0,endpoint_projection,large,comparable
reviewer_1,217,item_e5fefe1214aa,original_fys_tdm::synth_0035::seed_000,synth_0035,0,original_fys_tdm,small,expansion
reviewer_1,218,item_c8becb925d0a,residual_rk2::synth_0001::seed_000,synth_0001,0,residual_rk2,medium,comparable
reviewer_1,219,item_50116d0f2e25,residual_rk2::synth_0023::seed_000,synth_0023,0,residual_rk2,small,comparable
reviewer_1,220,item_9b5708e034b1,endpoint_projection::synth_0042::seed_000,synth_0042,0,endpoint_projection,medium,comparable
reviewer_1,221,item_4dd9b1f931cb,original_fys_tdm::synth_0045::seed_000,synth_0045,0,original_fys_tdm,medium,expansion
