reviewer_id,review_position,review_uid,row_uid,case_uid,seed,method,part_size,footprint_change
reviewer_1,107,item_008202f0e475,gt-diagnostic-v1::rk2_gt::synth_0026::seed_000,synth_0026,0,rk2_gt,small,expansion
reviewer_1,108,item_1c3546f4f6c0,gt-diagnostic-v1::rk2_auto::synth_0022::seed_000,synth_0022,0,rk2_auto,medium,comparable
reviewer_1,109,item_f854c90e40e0,gt-diagnostic-v1::rk2_gt::synth_0032::seed_000,synth_0032,0,rk2_gt,small,expansion
reviewer_1,110,item_9f8418592a37,gt-diagnostic-v1::rk2_auto::synth_0007::seed_000,synth_0007,0,rk2_auto,medium,comparable
reviewer_1,111,item_ddca86351589,gt-diagnostic-v1::endpoint_gt::synth_0043::seed_000,synth_0043,0,endpoint_gt,small,expansion
reviewer_1,112,item_509cdb7c0a81,gt-diagnostic-v1::rk2_auto::synth_0043::seed_000,synth_0043,0,rk2_auto,small,expansion
reviewer_1,113,item_960fe13f331b,gt-diagnostic-v1::rk2_gt::synth_0012::seed_000,synth_0012,0,rk2_gt,large,comparable
reviewer_1,114,item_d91e25d7d7d7,gt-diagnostic-v1::rk2_gt::synth_0028::seed_000,synth_0028,0,rk2_gt,small,comparable
reviewer_1,115,item_055d150678c6,gt-diagnostic-v1::endpoint_auto::synth_0003::seed_000,synth_0003,0,endpoint_auto,large,comparable
reviewer_1,116,item_21986b0d1d00,gt-diagnostic-v1::endpoint_auto::synth_0036::seed_000,synth_0036,0,endpoint_auto,medium,comparable
reviewer_1,117,item_989fe677e4f6,gt-diagnostic-v1::endpoint_auto::synth_0037::seed_000,synth_0037,0,endpoint_auto,small,expansion
reviewer_1,118,item_d1d11013d696,gt-diagnostic-v1::endpoint_gt::synth_0025::seed_000,synth_0025,0,endpoint_gt,medium,comparable
reviewer_1,119,item_cc0974c35a02,gt-diagnostic-v1::endpoint_gt::synth_0030::seed_000,synth_0030,0,endpoint_gt,small,contraction
reviewer_1,120,item_22bce2547a60,gt-diagnostic-v1::rk2_auto::synth_0035::seed_000,synth_0035,0,rk2_auto,small,expansion
reviewer_1,121,item_3f0fde2e48c5,gt-diagnostic-v1::rk2_auto::synth_0044::seed_000,synth_0044,0,rk2_auto,large,comparable
reviewer_1,122,item_ab230a66fa65,gt-diagnostic-v1::endpoint_auto::synth_0035::seed_000,synth_0035,0,endpoint_auto,small,expansion
reviewer_1,123,item_5b00b4bccc28,gt-diagnostic-v1::endpoint_gt::synth_0052::seed_000,synth_0052,0,endpoint_gt,medium,comparable
reviewer_1,124,item_235e00b7baff,gt-diagnostic-v1::rk2_gt::synth_0025::seed_000,synth_0025,0,rk2_gt,medium,comparable
reviewer_1,125,item_2648efee933f,gt-diagnostic-v1::rk2_auto::synth_0054::seed_000,synth_0054,0,rk2_auto,small,comparable
reviewer_1,126,item_6e1301f81dd5,gt-diagnostic-v1::endpoint_auto::synth_0057::seed_000,synth_0057,0,endpoint_auto,large,comparable
reviewer_1,127,item_0d334b29dcba,gt-diagnostic-v1::endpoint_gt::synth_0013::seed_000,synth_0013,0,endpoint_gt,small,comparable
reviewer_1,128,item_5bf810b980b8,gt-diagnostic-v1::endpoint_gt::synth_0057::seed_000,synth_0057,0,endpoint_gt,large,comparable
reviewer_1,129,item_c8dd114975fd,gt-diagnostic-v1::endpoint_gt::synth_0018::seed_000,synth_0018,0,endpoint_gt,medium,comparable
reviewer_1,130,item_0045f5796841,gt-diagnostic-v1::endpoint_auto::synth_0047::seed_000,synth_0047,0,endpoint_auto,large,comparable
reviewer_1,131,item_72a2989939dd,gt-diagnostic-v1::rk2_auto::synth_0032::seed_000,synth_0032,0,rk2_auto,small,expansion
reviewer_1,132,item_ea652c2b343a,gt-diagnostic-v1::rk2_gt::synth_0057::seed_000,synth_0057,0,rk2_gt,large,comparable
reviewer_1,133,item_a306f8e998b4,gt-diagnostic-v1::rk2_auto::synth_0006::seed_000,synth_0006,0,rk2_auto,small,comparable
reviewer_1,134,item_be0df49d61ed,gt-diagnostic-v1::rk2_auto::synth_0002::seed_000,synth_0002,0,rk2_auto,large,comparable
reviewer_1,135,item_5a1f6d7434d1,gt-diagnostic-v1::rk2_auto::synth_0008::seed_000,synth_0008,0,rk2_auto,small,comparable
reviewer_1,136,item_9a5ada27d69f,gt-diagnostic-v1::rk2_auto::synth_0003::seed_000,synth_0003,0,rk2_auto,large,comparable
reviewer_1,137,item_4695de4efa24,gt-diagnostic-v1::endpoint_gt::synth_0016::seed_000,synth_0016,0,endpoint_gt,large,comparable
reviewer_1,138,item_51cc2b83c1d3,gt-diagnostic-v1::rk2_gt::synth_0049::seed_000,synth_0049,0,rk2_gt,large,comparable
reviewer_1,139,item_f77c2e24b5d0,gt-diagnostic-v1::endpoint_auto::synth_0043::seed_000,synth_0043,0,endpoint_auto,small,expansion
reviewer_1,140,item_10b921f99e00,gt-diagnostic-v1::rk2_auto::synth_0042::seed_000,synth_0042,0,rk2_auto,medium,comparable
reviewer_1,141,item_04ef01572f56,gt-diagnostic-v1::rk2_gt::synth_0029::seed_000,synth_0029,0,rk2_gt,small,expansion
reviewer_1,142,item_d533cdb11fd2,gt-diagnostic-v1::rk2_auto::synth_0012::seed_000,synth_0012,0,rk2_auto,large,comparable
reviewer_1,143,item_f9aaeb7832b5,gt-diagnostic-v1::endpoint_gt::synth_0049::seed_000,synth_0049,0,endpoint_gt,large,comparable
reviewer_1,144,item_7020401a944e,gt-diagnostic-v1::endpoint_auto::synth_0004::seed_000,synth_0004,0,endpoint_auto,medium,comparable
reviewer_1,145,item_8605cff41e24,gt-diagnostic-v1::endpoint_gt::synth_0028::seed_000,synth_0028,0,endpoint_gt,small,comparable
reviewer_1,146,item_1d1b9bc7502a,gt-diagnostic-v1::rk2_gt::synth_0051::seed_000,synth_0051,0,rk2_gt,small,comparable
reviewer_1,147,item_87698862f894,gt-diagnostic-v1::rk2_auto::synth_0024::seed_000,synth_0024,0,rk2_auto,large,expansion
reviewer_1,148,item_74e0c31ab3c8,gt-diagnostic-v1::rk2_gt::synth_0019::seed_000,synth_0019,0,rk2_gt,medium,comparable
reviewer_1,149,item_99e98be719cf,gt-diagnostic-v1::endpoint_gt::synth_0005::seed_000,synth_0005,0,endpoint_gt,medium,comparable
reviewer_1,150,item_e80e92c7387c,gt-diagnostic-v1::endpoint_gt::synth_0014::seed_000,synth_0014,0,endpoint_gt,medium,comparable
reviewer_1,151,item_474a278ec6bb,gt-diagnostic-v1::rk2_gt::synth_0040::seed_000,synth_0040,0,rk2_gt,small,comparable
reviewer_1,152,item_01aa25923c63,gt-diagnostic-v1::endpoint_gt::synth_0038::seed_000,synth_0038,0,endpoint_gt,large,expansion
reviewer_1,153,item_088d7c4e1a56,gt-diagnostic-v1::rk2_auto::synth_0039::seed_000,synth_0039,0,rk2_auto,small,expansion
reviewer_1,154,item_75f6ff0f7646,gt-diagnostic-v1::endpoint_auto::synth_0016::seed_000,synth_0016,0,endpoint_auto,large,comparable
reviewer_1,155,item_dea5961e8163,gt-diagnostic-v1::endpoint_gt::synth_0055::seed_000,synth_0055,0,endpoint_gt,large,comparable
reviewer_1,156,item_3197a815e2ff,gt-diagnostic-v1::endpoint_auto::synth_0006::seed_000,synth_0006,0,endpoint_auto,small,comparable
reviewer_1,157,item_0100cb4118a0,gt-diagnostic-v1::rk2_gt::synth_0004::seed_000,synth_0004,0,rk2_gt,medium,comparable
reviewer_1,158,item_c927dd9f3177,gt-diagnostic-v1::rk2_gt::synth_0016::seed_000,synth_0016,0,rk2_gt,large,comparable
reviewer_1,159,item_1687914caede,gt-diagnostic-v1::rk2_auto::synth_0047::seed_000,synth_0047,0,rk2_auto,large,comparable
reviewer_1,160,item_ee3f47d0208e,gt-diagnostic-v1::rk2_auto::synth_0023::seed_000,synth_0023,0,rk2_auto,small,comparable
reviewer_1,161,item_8891bfccf3d1,gt-diagnostic-v1::endpoint_auto::synth_0054::seed_000,synth_0054,0,endpoint_auto,small,comparable
reviewer_1,162,item_06556de9ca08,gt-diagnostic-v1::rk2_auto::synth_0011::seed_000,synth_0011,0,rk2_auto,small,comparable
reviewer_1,163,item_c9907f79705e,gt-diagnostic-v1::rk2_auto::synth_0053::seed_000,synth_0053,0,rk2_auto,large,comparable
reviewer_1,164,item_d3a65869e458,gt-diagnostic-v1::endpoint_auto::synth_0013::seed_000,synth_0013,0,endpoint_auto,small,comparable
reviewer_1,165,item_be5eb9f7ca39,gt-diagnostic-v1::rk2_auto::synth_0010::seed_000,synth_0010,0,rk2_auto,medium,comparable
reviewer_1,166,item_77f6ddf39029,gt-diagnostic-v1::endpoint_auto::synth_0012::seed_000,synth_0012,0,endpoint_auto,large,comparable
reviewer_1,167,item_4c03b670c759,gt-diagnostic-v1::rk2_auto::synth_0045::seed_000,synth_0045,0,rk2_auto,medium,expansion
reviewer_1,168,item_2da33a977b1b,gt-diagnostic-v1::endpoint_auto::synth_0045::seed_000,synth_0045,0,endpoint_auto,medium,expansion
reviewer_1,169,item_625c1919b634,gt-diagnostic-v1::rk2_auto::synth_0055::seed_000,synth_0055,0,rk2_auto,large,comparable
reviewer_1,170,item_f601e83c3770,gt-diagnostic-v1::endpoint_auto::synth_0055::seed_000,synth_0055,0,endpoint_auto,large,comparable
reviewer_1,171,item_f451a12b4bb6,gt-diagnostic-v1::rk2_auto::synth_0014::seed_000,synth_0014,0,rk2_auto,medium,comparable
reviewer_1,172,item_b28a4c1478de,gt-diagnostic-v1::rk2_auto::synth_0018::seed_000,synth_0018,0,rk2_auto,medium,comparable
reviewer_1,173,item_aa344856d6be,gt-diagnostic-v1::endpoint_gt::synth_0040::seed_000,synth_0040,0,endpoint_gt,small,comparable
reviewer_1,174,item_3a100e67a53a,gt-diagnostic-v1::rk2_gt::synth_0030::seed_000,synth_0030,0,rk2_gt,small,contraction
reviewer_1,175,item_34ca1c4b86ee,gt-diagnostic-v1::rk2_gt::synth_0050::seed_000,synth_0050,0,rk2_gt,small,comparable
reviewer_1,176,item_4105de93d1d5,gt-diagnostic-v1::rk2_gt::synth_0014::seed_000,synth_0014,0,rk2_gt,medium,comparable
reviewer_1,177,item_d2454a7d9d6a,gt-diagnostic-v1::endpoint_gt::synth_0024::seed_000,synth_0024,0,endpoint_gt,large,expansion
reviewer_1,178,item_8f1f321e0ffd,gt-diagnostic-v1::rk2_gt::synth_0048::seed_000,synth_0048,0,rk2_gt,large,comparable
reviewer_1,179,item_e46ee84f6fac,gt-diagnostic-v1::rk2_auto::synth_0000::seed_000,synth_0000,0,rk2_auto,small,comparable
reviewer_1,180,item_8210f7eafa26,gt-diagnostic-v1::endpoint_gt::synth_0029::seed_000,synth_0029,0,endpoint_gt,small,expansion
reviewer_1,181,item_42d4a79849ab,gt-diagnostic-v1::endpoint_gt::synth_0036::seed_000,synth_0036,0,endpoint_gt,medium,comparable
reviewer_1,182,item_8a83cef26d52,gt-diagnostic-v1::rk2_gt::synth_0045::seed_000,synth_0045,0,rk2_gt,medium,expansion
reviewer_1,183,item_5e022aa611fb,gt-diagnostic-v1::endpoint_gt::synth_0000::seed_000,synth_0000,0,endpoint_gt,small,comparable
reviewer_1,184,item_a1d89feacb9b,gt-diagnostic-v1::rk2_auto::synth_0029::seed_000,synth_0029,0,rk2_auto,small,expansion
reviewer_1,185,item_eb81322bc075,gt-diagnostic-v1::rk2_auto::synth_0046::seed_000,synth_0046,0,rk2_auto,large,comparable
reviewer_1,186,item_2dc5ec68a15d,gt-diagnostic-v1::rk2_gt::synth_0007::seed_000,synth_0007,0,rk2_gt,medium,comparable
reviewer_1,187,item_f5b533905d57,gt-diagnostic-v1::endpoint_gt::synth_0041::seed_000,synth_0041,0,endpoint_gt,medium,expansion
reviewer_1,188,item_27628ce17889,gt-diagnostic-v1::rk2_auto::synth_0030::seed_000,synth_0030,0,rk2_auto,small,contraction
reviewer_1,189,item_5dbf23f592bd,gt-diagnostic-v1::rk2_gt::synth_0011::seed_000,synth_0011,0,rk2_gt,small,comparable
reviewer_1,190,item_6efc0881d1f6,gt-diagnostic-v1::endpoint_auto::synth_0020::seed_000,synth_0020,0,endpoint_auto,large,comparable
reviewer_1,191,item_6d29f3b7d0a7,gt-diagnostic-v1::endpoint_auto::synth_0022::seed_000,synth_0022,0,endpoint_auto,medium,comparable
reviewer_1,192,item_708c3333fc0d,gt-diagnostic-v1::endpoint_gt::synth_0044::seed_000,synth_0044,0,endpoint_gt,large,comparable
