reviewer_id,review_position,review_uid,row_uid,case_uid,seed,method,part_size,footprint_change
reviewer_1,43,item_50323bdeefda,gt_prefix_diagnostic_v1::synth_0043::N11,synth_0043,0,N11,small,expansion
reviewer_1,44,item_f4caa11e5b80,gt_prefix_diagnostic_v1::synth_0028::N03,synth_0028,0,N03,small,comparable
reviewer_1,45,item_33d987ee4c2b,gt_prefix_diagnostic_v1::synth_0033::N10,synth_0033,0,N10,medium,comparable
reviewer_1,46,item_80b5cb64590c,gt_prefix_diagnostic_v1::synth_0033::N11,synth_0033,0,N11,medium,comparable
reviewer_1,47,item_8daa37383860,gt_prefix_diagnostic_v1::synth_0043::N04,synth_0043,0,N04,small,expansion
reviewer_1,48,item_788e1e2ce1af,gt_prefix_diagnostic_v1::synth_0038::N07,synth_0038,0,N07,large,expansion
reviewer_1,49,item_00281d2c8e18,gt_prefix_diagnostic_v1::synth_0028::N09,synth_0028,0,N09,small,comparable
reviewer_1,50,item_0b4da8ae9108,gt_prefix_diagnostic_v1::synth_0028::N00,synth_0028,0,N00,small,comparable
reviewer_1,51,item_ad930e4ac76f,gt_prefix_diagnostic_v1::synth_0032::N02,synth_0032,0,N02,small,expansion
reviewer_1,52,item_b7c52a840206,gt_prefix_diagnostic_v1::synth_0036::N00,synth_0036,0,N00,medium,comparable
reviewer_1,53,item_c72d1956a242,gt_prefix_diagnostic_v1::synth_0033::N13,synth_0033,0,N13,medium,comparable
reviewer_1,54,item_5d94a7a7495c,gt_prefix_diagnostic_v1::synth_0038::N10,synth_0038,0,N10,large,expansion
reviewer_1,55,item_bdcb64a605ff,gt_prefix_diagnostic_v1::synth_0036::N02,synth_0036,0,N02,medium,comparable
reviewer_1,56,item_eea37b310e50,gt_prefix_diagnostic_v1::synth_0038::N13,synth_0038,0,N13,large,expansion
reviewer_1,57,item_f2049ad8db5c,gt_prefix_diagnostic_v1::synth_0038::N05,synth_0038,0,N05,large,expansion
reviewer_1,58,item_e6362a90e62e,gt_prefix_diagnostic_v1::synth_0036::N06,synth_0036,0,N06,medium,comparable
reviewer_1,59,item_cd227a6dd009,gt_prefix_diagnostic_v1::synth_0043::N07,synth_0043,0,N07,small,expansion
reviewer_1,60,item_310db8de9316,gt_prefix_diagnostic_v1::synth_0028::N01,synth_0028,0,N01,small,comparable
reviewer_1,61,item_0766618c331f,gt_prefix_diagnostic_v1::synth_0043::N13,synth_0043,0,N13,small,expansion
reviewer_1,62,item_bd417beca7bb,gt_prefix_diagnostic_v1::synth_0038::N12,synth_0038,0,N12,large,expansion
reviewer_1,63,item_924969ba96a1,gt_prefix_diagnostic_v1::synth_0033::N08,synth_0033,0,N08,medium,comparable
reviewer_1,64,item_97d160dcbc9e,gt_prefix_diagnostic_v1::synth_0043::N02,synth_0043,0,N02,small,expansion
reviewer_1,65,item_e02b1804f598,gt_prefix_diagnostic_v1::synth_0043::N01,synth_0043,0,N01,small,expansion
reviewer_1,66,item_402f608694f1,gt_prefix_diagnostic_v1::synth_0032::N05,synth_0032,0,N05,small,expansion
reviewer_1,67,item_0cb86620cb32,gt_prefix_diagnostic_v1::synth_0038::N02,synth_0038,0,N02,large,expansion
reviewer_1,68,item_b2776af15530,gt_prefix_diagnostic_v1::synth_0043::N08,synth_0043,0,N08,small,expansion
reviewer_1,69,item_ac544920e894,gt_prefix_diagnostic_v1::synth_0032::N01,synth_0032,0,N01,small,expansion
reviewer_1,70,item_e56abb39bda4,gt_prefix_diagnostic_v1::synth_0036::N09,synth_0036,0,N09,medium,comparable
reviewer_1,71,item_e3b16a74ca73,gt_prefix_diagnostic_v1::synth_0043::N00,synth_0043,0,N00,small,expansion
reviewer_1,72,item_a8b512f61274,gt_prefix_diagnostic_v1::synth_0032::N09,synth_0032,0,N09,small,expansion
reviewer_1,73,item_60d8c73f6339,gt_prefix_diagnostic_v1::synth_0033::N07,synth_0033,0,N07,medium,comparable
reviewer_1,74,item_47bd44a0bebb,gt_prefix_diagnostic_v1::synth_0028::N06,synth_0028,0,N06,small,comparable
reviewer_1,75,item_c82288249457,gt_prefix_diagnostic_v1::synth_0038::N04,synth_0038,0,N04,large,expansion
reviewer_1,76,item_44e714305cea,gt_prefix_diagnostic_v1::synth_0028::N10,synth_0028,0,N10,small,comparable
reviewer_1,77,item_2b6d75e6f84c,gt_prefix_diagnostic_v1::synth_0032::N10,synth_0032,0,N10,small,expansion
reviewer_1,78,item_e48097b94c33,gt_prefix_diagnostic_v1::synth_0033::N02,synth_0033,0,N02,medium,comparable
reviewer_1,79,item_ca8683a5909d,gt_prefix_diagnostic_v1::synth_0033::N05,synth_0033,0,N05,medium,comparable
reviewer_1,80,item_c6de88be5aed,gt_prefix_diagnostic_v1::synth_0032::N12,synth_0032,0,N12,small,expansion
reviewer_1,81,item_c2d9bd65d4a3,gt_prefix_diagnostic_v1::synth_0043::N05,synth_0043,0,N05,small,expansion
reviewer_1,82,item_c934f84832ee,gt_prefix_diagnostic_v1::synth_0033::N12,synth_0033,0,N12,medium,comparable
reviewer_1,83,item_24eed8240b40,gt_prefix_diagnostic_v1::synth_0043::N03,synth_0043,0,N03,small,expansion
reviewer_1,84,item_8ed1ca8ab9e7,gt_prefix_diagnostic_v1::synth_0036::N03,synth_0036,0,N03,medium,comparable
reviewer_2,1,item_456f8da27974,gt_prefix_diagnostic_v1::synth_0032::N11,synth_0032,0,N11,small,expansion
reviewer_2,2,item_9d733b152117,gt_prefix_diagnostic_v1::synth_0033::N11,synth_0033,0,N11,medium,comparable
reviewer_2,3,item_fdfbd11b8434,gt_prefix_diagnostic_v1::synth_0033::N02,synth_0033,0,N02,medium,comparable
reviewer_2,4,item_284e4a5f491e,gt_prefix_diagnostic_v1::synth_0028::N00,synth_0028,0,N00,small,comparable
reviewer_2,5,item_e42b1b29be29,gt_prefix_diagnostic_v1::synth_0043::N04,synth_0043,0,N04,small,expansion
reviewer_2,6,item_717f721df41c,gt_prefix_diagnostic_v1::synth_0038::N03,synth_0038,0,N03,large,expansion
reviewer_2,7,item_12218fbb4f7a,gt_prefix_diagnostic_v1::synth_0038::N05,synth_0038,0,N05,large,expansion
reviewer_2,8,item_401def9b4145,gt_prefix_diagnostic_v1::synth_0036::N09,synth_0036,0,N09,medium,comparable
reviewer_2,9,item_d3c414c61d71,gt_prefix_diagnostic_v1::synth_0038::N04,synth_0038,0,N04,large,expansion
reviewer_2,10,item_049da1cd256b,gt_prefix_diagnostic_v1::synth_0033::N03,synth_0033,0,N03,medium,comparable
reviewer_2,11,item_dee9e668fcdc,gt_prefix_diagnostic_v1::synth_0043::N12,synth_0043,0,N12,small,expansion
reviewer_2,12,item_5a4770b889db,gt_prefix_diagnostic_v1::synth_0036::N12,synth_0036,0,N12,medium,comparable
reviewer_2,13,item_9341f22dab01,gt_prefix_diagnostic_v1::synth_0028::N03,synth_0028,0,N03,small,comparable
reviewer_2,14,item_d76fdbe77491,gt_prefix_diagnostic_v1::synth_0033::N12,synth_0033,0,N12,medium,comparable
reviewer_2,15,item_ce9403a4f30a,gt_prefix_diagnostic_v1::synth_0033::N04,synth_0033,0,N04,medium,comparable
reviewer_2,16,item_b958bdafa16c,gt_prefix_diagnostic_v1::synth_0032::N09,synth_0032,0,N09,small,expansion
reviewer_2,17,item_992ede5dbfa6,gt_prefix_diagnostic_v1::synth_0028::N04,synth_0028,0,N04,small,comparable
reviewer_2,18,item_936498fce78e,gt_prefix_diagnostic_v1::synth_0032::N04,synth_0032,0,N04,small,expansion
reviewer_2,19,item_d1cd5a70196d,gt_prefix_diagnostic_v1::synth_0038::N00,synth_0038,0,N00,large,expansion
reviewer_2,20,item_d788dccc8fc7,gt_prefix_diagnostic_v1::synth_0043::N10,synth_0043,0,N10,small,expansion
reviewer_2,21,item_3eb41585b673,gt_prefix_diagnostic_v1::synth_0033::N00,synth_0033,0,N00,medium,comparable
reviewer_2,22,item_a80d3c213395,gt_prefix_diagnostic_v1::synth_0038::N10,synth_0038,0,N10,large,expansion
reviewer_2,23,item_db17d73d7683,gt_prefix_diagnostic_v1::synth_0032::N03,synth_0032,0,N03,small,expansion
reviewer_2,24,item_3ff02378b926,gt_prefix_diagnostic_v1::synth_0032::N12,synth_0032,0,N12,small,expansion
reviewer_2,25,item_8f8f1dd52e82,gt_prefix_diagnostic_v1::synth_0028::N11,synth_0028,0,N11,small,comparable
reviewer_2,26,item_83e20b5ba9a2,gt_prefix_diagnostic_v1::synth_0032::N10,synth_0032,0,N10,small,expansion
reviewer_2,27,item_b018d55c93dc,gt_prefix_diagnostic_v1::synth_0036::N07,synth_0036,0,N07,medium,comparable
reviewer_2,28,item_99a286a7265b,gt_prefix_diagnostic_v1::synth_0038::N07,synth_0038,0,N07,large,expansion
reviewer_2,29,item_6e6d0d7f5ec2,gt_prefix_diagnostic_v1::synth_0028::N09,synth_0028,0,N09,small,comparable
reviewer_2,30,item_2c8a79c32a1b,gt_prefix_diagnostic_v1::synth_0038::N09,synth_0038,0,N09,large,expansion
reviewer_2,31,item_9a10248f5c8e,gt_prefix_diagnostic_v1::synth_0028::N13,synth_0028,0,N13,small,comparable
reviewer_2,32,item_041aecdbb9c2,gt_prefix_diagnostic_v1::synth_0038::N02,synth_0038,0,N02,large,expansion
reviewer_2,33,item_a9e4f6634f04,gt_prefix_diagnostic_v1::synth_0032::N13,synth_0032,0,N13,small,expansion
reviewer_2,34,item_f8bd4797390a,gt_prefix_diagnostic_v1::synth_0036::N01,synth_0036,0,N01,medium,comparable
reviewer_2,35,item_d6c68cbb3d62,gt_prefix_diagnostic_v1::synth_0036::N11,synth_0036,0,N11,medium,comparable
reviewer_2,36,item_6d5ce40aaa9f,gt_prefix_diagnostic_v1::synth_0033::N01,synth_0033,0,N01,medium,comparable
reviewer_2,37,item_b97d35d4e05d,gt_prefix_diagnostic_v1::synth_0032::N06,synth_0032,0,N06,small,expansion
reviewer_2,38,item_b10940be2bd5,gt_prefix_diagnostic_v1::synth_0028::N06,synth_0028,0,N06,small,comparable
reviewer_2,39,item_f6eec96e0a06,gt_prefix_diagnostic_v1::synth_0036::N05,synth_0036,0,N05,medium,comparable
reviewer_2,40,item_ef870dbf1a77,gt_prefix_diagnostic_v1::synth_0043::N00,synth_0043,0,N00,small,expansion
reviewer_2,41,item_da432326f4b1,gt_prefix_diagnostic_v1::synth_0036::N02,synth_0036,0,N02,medium,comparable
reviewer_2,42,item_3941664e4f39,gt_prefix_diagnostic_v1::synth_0038::N06,synth_0038,0,N06,large,expansion
reviewer_2,43,item_9d7c25e42d5b,gt_prefix_diagnostic_v1::synth_0033::N13,synth_0033,0,N13,medium,comparable
reviewer_2,44,item_5bb9ab165428,gt_prefix_diagnostic_v1::synth_0043::N05,synth_0043,0,N05,small,expansion
reviewer_2,45,item_e0776b705f96,gt_prefix_diagnostic_v1::synth_0038::N13,synth_0038,0,N13,large,expansion
reviewer_2,46,item_be1e11c2fcbc,gt_prefix_diagnostic_v1::synth_0032::N01,synth_0032,0,N01,small,expansion
reviewer_2,47,item_f23a4199107c,gt_prefix_diagnostic_v1::synth_0036::N04,synth_0036,0,N04,medium,comparable
reviewer_2,48,item_8ae2b6a87a16,gt_prefix_diagnostic_v1::synth_0043::N01,synth_0043,0,N01,small,expansion
reviewer_2,49,item_152550611b55,gt_prefix_diagnostic_v1::synth_0033::N09,synth_0033,0,N09,medium,comparable
reviewer_2,50,item_ff7b16ef6049,gt_prefix_diagnostic_v1::synth_0032::N02,synth_0032,0,N02,small,expansion
reviewer_2,51,item_ac9b9bd27363,gt_prefix_diagnostic_v1::synth_0038::N11,synth_0038,0,N11,large,expansion
reviewer_2,52,item_12f1e15dfc4b,gt_prefix_diagnostic_v1::synth_0028::N08,synth_0028,0,N08,small,comparable
reviewer_2,53,item_a88774389a5c,gt_prefix_diagnostic_v1::synth_0043::N11,synth_0043,0,N11,small,expansion
reviewer_2,54,item_b3a6530c6886,gt_prefix_diagnostic_v1::synth_0043::N03,synth_0043,0,N03,small,expansion
reviewer_2,55,item_acd5b9fdcd36,gt_prefix_diagnostic_v1::synth_0033::N05,synth_0033,0,N05,medium,comparable
reviewer_2,56,item_f757f8295f2c,gt_prefix_diagnostic_v1::synth_0036::N13,synth_0036,0,N13,medium,comparable
reviewer_2,57,item_9d864b933771,gt_prefix_diagnostic_v1::synth_0038::N12,synth_0038,0,N12,large,expansion
reviewer_2,58,item_abac5e3beb4d,gt_prefix_diagnostic_v1::synth_0043::N08,synth_0043,0,N08,small,expansion
reviewer_2,59,item_4009facd980b,gt_prefix_diagnostic_v1::synth_0028::N10,synth_0028,0,N10,small,comparable
reviewer_2,60,item_9ab41ca45415,gt_prefix_diagnostic_v1::synth_0036::N08,synth_0036,0,N08,medium,comparable
reviewer_2,61,item_4183b70a7c5a,gt_prefix_diagnostic_v1::synth_0028::N07,synth_0028,0,N07,small,comparable
reviewer_2,62,item_c00e06f7f8fc,gt_prefix_diagnostic_v1::synth_0043::N02,synth_0043,0,N02,small,expansion
reviewer_2,63,item_7e92326e40fa,gt_prefix_diagnostic_v1::synth_0028::N12,synth_0028,0,N12,small,comparable
reviewer_2,64,item_f37630f3ecd6,gt_prefix_diagnostic_v1::synth_0036::N10,synth_0036,0,N10,medium,comparable
reviewer_2,65,item_9666d91f313a,gt_prefix_diagnostic_v1::synth_0038::N01,synth_0038,0,N01,large,expansion
reviewer_2,66,item_938c64a327c0,gt_prefix_diagnostic_v1::synth_0036::N03,synth_0036,0,N03,medium,comparable
reviewer_2,67,item_fdd003f15ec0,gt_prefix_diagnostic_v1::synth_0033::N10,synth_0033,0,N10,medium,comparable
reviewer_2,68,item_efb1a7d457d8,gt_prefix_diagnostic_v1::synth_0043::N09,synth_0043,0,N09,small,expansion
reviewer_2,69,item_9f0f76c57b73,gt_prefix_diagnostic_v1::synth_0028::N02,synth_0028,0,N02,small,comparable
reviewer_2,70,item_0ae5b1f5a747,gt_prefix_diagnostic_v1::synth_0033::N07,synth_0033,0,N07,medium,comparable
reviewer_2,71,item_fd483b960b57,gt_prefix_diagnostic_v1::synth_0032::N07,synth_0032,0,N07,small,expansion
reviewer_2,72,item_d547d97e837d,gt_prefix_diagnostic_v1::synth_0033::N06,synth_0033,0,N06,medium,comparable
reviewer_2,73,item_1922ba69ff1f,gt_prefix_diagnostic_v1::synth_0032::N00,synth_0032,0,N00,small,expansion
reviewer_2,74,item_4a4e7b25f973,gt_prefix_diagnostic_v1::synth_0032::N08,synth_0032,0,N08,small,expansion
reviewer_2,75,item_f19719cec255,gt_prefix_diagnostic_v1::synth_0033::N08,synth_0033,0,N08,medium,comparable
reviewer_2,76,item_953f3a1fde4c,gt_prefix_diagnostic_v1::synth_0036::N06,synth_0036,0,N06,medium,comparable
reviewer_2,77,item_9c969c3c78a8,gt_prefix_diagnostic_v1::synth_0043::N07,synth_0043,0,N07,small,expansion
reviewer_2,78,item_abcbb418de36,gt_prefix_diagnostic_v1::synth_0043::N06,synth_0043,0,N06,small,expansion
reviewer_2,79,item_a71858ac7533,gt_prefix_diagnostic_v1::synth_0038::N08,synth_0038,0,N08,large,expansion
reviewer_2,80,item_42bb5d16ed26,gt_prefix_diagnostic_v1::synth_0043::N13,synth_0043,0,N13,small,expansion
reviewer_2,81,item_ae18e75a84cf,gt_prefix_diagnostic_v1::synth_0036::N00,synth_0036,0,N00,medium,comparable
reviewer_2,82,item_935eff1ae758,gt_prefix_diagnostic_v1::synth_0028::N01,synth_0028,0,N01,small,comparable
reviewer_2,83,item_1b0ff49586e2,gt_prefix_diagnostic_v1::synth_0028::N05,synth_0028,0,N05,small,comparable
reviewer_2,84,item_08f3ec32eefe,gt_prefix_diagnostic_v1::synth_0032::N05,synth_0032,0,N05,small,expansion
